,text,emotions,score
610,Flexible working solutions,neutral,0.9971174001693726
611,"Providers and funders have to be ready to move quickly, be adapt to new situations and be innovative. Providing resources in a timely fashion is critical between a thriving and vulnerable family. We all have to think outside the box to find solutions for our Pacific community. We need to be bold.",approval,0.9267673492431641
612,"Being agile - realising the strength of our organisation and our team's ability to work together, support each other and adapt to new circumstances and challenges",realization,0.7108790874481201
613,Be willing to adapt your service,approval,0.8812218308448792
614,That one just accepts what happens as it was largely out of control.,approval,0.8727609515190125
615,That community organisations and the importance of volunteering are as vital as ever,approval,0.3517938256263733
616,When the tide goes out it is easy to see who is not wearing their togs - we have a lot of organisations that are living on the edge of viability!,neutral,0.9664677977561951
617,That we needed to have funds put aside for a rainy day. We had ploughed all income into subsidies for clients. Without the wage subsidy we would have gone under by now.,neutral,0.9035174250602722
618,The amazing adaptability of staff and volunteers along with a willingness to try new ways of working so that clients can still access our service.,admiration,0.9954659938812256
619,That we can deliver our learning programmes online but the lack of personal contact with our whanau be part of the their child's learning has been the biggest challenge,disappointment,0.8675467371940613
620,That we can do work from home. That we can adapt our systems and procedures to maintain health.,neutral,0.6181030869483948
621,"That our organisation is strong, robust and resilient.",admiration,0.9864860773086548
622,To keep reviewing risks and our budget,neutral,0.9941273927688599
623,"we need to maintain a strong financial base and have reserves for such emergencies we need to strengthen relational ties between our people and improve and develop new ways to communicate if we cannot gather together in the weekends life is very unpredictable, we need to be agile, flexible, and have a real faith in God, believing that good can come out of even the most awful of events.",optimism,0.7858291864395142
624,We are really versatile and can adapt to new technology to deliver same quality of service.,approval,0.7751713395118713
625,We should have had better contingency plan.,remorse,0.49573197960853577
626,Zoom meetings have provided another platform of support and we have been able to engage with a bigger number of new families from around Aotearoa instead of the few regions we usually reach through our face to face groups.,approval,0.9728975892066956
627,We have a strong sense of mission and togetherness in the organisation,admiration,0.9436764717102051
628,Having to adapt quickly to change in a safe manner. Communicating with the team and community,caring,0.3700152337551117
629,"Government and the wider public truly do not understand the community sector. This crisis has highlighted not only societal inequalities but the inequalities in funding for community organisations. The professional vs amateur funding in sport also highlights this. While the community sector is highly adaptable and collaborative, there is little recognition of what we've all done to support the wider community - this needs to be addressed as 'one voice' if better funding and support is to be secured. The role of peak bodies has been ultra-important during the crisis",realization,0.9898226261138916
630,How quickly we were able to respond to community needs,approval,0.6343141794204712
631,Online service delivery and keeping connected is collaborative and cost-effective and people have enjoyed it. This will become an increasing proportion of our service delivery.,joy,0.9331258535385132
632,The importance of personal face to face contact.,neutral,0.9283275008201599
633,We are incredibly flexible considering we are such a large organisation.,neutral,0.9463855028152466
634,The environment is not at the centre of peoples concerns.,disapproval,0.9098540544509888
635,How to gain information from both sports bodies and local councils. Ensuring that information reaches persons who are in control of clubs and teams,neutral,0.9701751470565796
636,Cashflow,neutral,0.9986372590065002
637,Relationships are the most important thing to preserve.,neutral,0.9947084188461304
638,We can adapt quickly when we have to,approval,0.5854198336601257
639,That there was more kinder communication when dealing with others. People were willing to help and assist.,approval,0.6467270851135254
640,always be prepared,optimism,0.7242503762245178
641,Collaboration is so important. The relationships we have worked on previously have been invaluable now.,approval,0.9571641683578491
642,Flexibility,neutral,0.997458279132843
643,Little faith in Government and funding for people that are actually making a difference in the community and helping to keep people alive!,disappointment,0.45091596245765686
644,How quickly people/staff feel anxiety about the future or change and also how most CV organisations are really so reliant on constant income - grants etc. Vulnerability of the sector ( sector being way broader than social services),fear,0.6440806984901428
645,The church is not a place it is people. So still able to operate well. However it largely operates face to face and encourages new membership and drop-in centre services. The lockdown and contact tracing severely restricted our work. It was also at a time of stress when public usually most want to access our services by talking face to face or sitting in a church for calm and solace. Also difficult to meet tangible needs for those who have lost income or need support when you are discouraged from passing on food and other household items between each other. Food banks and op shops could no longer operate. It just seemed inhuman somehow!,neutral,0.7836875319480896
646,Important to keep communicating with both clients and staff during these uncertain times.,approval,0.7934991717338562
647,Take time to breathe,neutral,0.6963452696800232
648,How important friends and family and the little things in life are.,neutral,0.5546891689300537
649,"that DHBs do what they want, and that the government forgets what is needed unless we are loud. Cancer is important, but our health specialist patients are important as well.",neutral,0.9884750843048096
650,The need to be flexible and nimble in unknown times.,caring,0.4046807587146759
651,People need people,neutral,0.9842686653137207
652,Our team are even more awesome than I had realised.,admiration,0.9343017935752869
653,We have the ability to tackle the most complex issues eg homelessness when Government and community orgs work together Government officials know very little about the community sector but still insist on getting in the way,approval,0.9469021558761597
654,No learning,neutral,0.9601029753684998
655,How to support everyone differently within the community,neutral,0.7059587240219116
656,That the Government supported whanau families This was amazing to see and indicates that our Prime Minister has empathy alongside leadership during the COVID 19 pandemic,admiration,0.9564695358276367
657,Be well prepared and we were as well prepared as was possible in the rapidly changing situation.,optimism,0.8478814959526062
658,What can and and cannot be achieved during lockdown,disapproval,0.9851825833320618
659,That the people in our region can cope to any challenge as they are united are willing to support in events such as this.,approval,0.7052185535430908
660,"Zoom, communication, and I have learnt to cancel events, rehearsals and concerts",neutral,0.8123176693916321
661,kindness,admiration,0.9785052537918091
662,Demand out strips resources and this goes unacknowledged.,neutral,0.6941759586334229
663,We need to re-think our model.,neutral,0.9946337938308716
664,"That we can cope in an emergency, that we are resilient and that NZ is a kind and caring place to be. Plus how to deliver remotely.",approval,0.5842614769935608
665,The wisdom and speed of our national leaders (government &health ) in enforcing lockdown,neutral,0.9906753301620483
666,Importance of connection and in person support for vulnerable youth,neutral,0.9337866306304932
667,That many individuals and funders will step up and support our work in difficult times. Being fast and flexible in decision making at times like this is important.,approval,0.96485835313797
668,"That it is truly great to be a part of a team working in an office environment, talking to each other face to face, collaborating, bouncing ideas as they come to mind and feeling like you are working together for a cause you believe in and not working in isolation from each other.",admiration,0.9918667674064636
669,"What we do matters to the community and it has given us determination to keep going, despite the anxiety and uncertainty",optimism,0.913518488407135
670,Some staff will continue to work most of their time from home to reduce travel time and to increase productivity.,approval,0.9174388647079468
671,"central and local government are out of touch; people are innovative, passionate and compassionate",disapproval,0.6342446804046631
672,"Our young people hate using cameras on video calls, it has been a barrier to their engagement and learning",disapproval,0.6037597060203552
673,Small communities are very supportive of each other at a localised level but during the pandemic individuals are reluctant to take risks that affect them and their families.,approval,0.9940469264984131
674,"I work from home anyway so there haven't been major changes with this role. My trustees did not offer any support or assistance during this time, but that's nothing new.",neutral,0.5602887868881226
675,Government can work quickly and flexibly - we need to try to get them to hold on to that mode of working.,approval,0.46890419721603394
676,"Our community is resilient, positive and enthusiastic about the future!",optimism,0.9956497550010681
677,"The value of our very special staff who have ""linked arms"" in order to see their business survive this time",neutral,0.9799774289131165
678,Building relationships in communities before a crisis hits,approval,0.905221700668335
679,Sports and sports funding needs to change. It doesn't work. The money is spent on elite and admin and never gets to the grass roots.,realization,0.8186161518096924
680,"That people, above all, in our organisation value connectivity and shared experience.",desire,0.6682594418525696
681,How dependent we are on volunteers and how stretched we are administratively as a volunteer group.,disappointment,0.6460092663764954
682,that we have a very resilient community with many people willing to help.,approval,0.4263239800930023
683,"Control what you can control, as quickly as you can.",caring,0.8175408244132996
684,The importance of wearing masks.,neutral,0.5918622612953186
685,Number one important thing is keeping people safe. Everything else is just material.,caring,0.6674222350120544
686,"That with a strong focus for good we can achieve great outcomes, with the subsequent sacrifices.",approval,0.874426007270813
687,"that we need to operate as two entities, one a professional company and the other a charitable trust. Hopefully this will allow us more funding sources",optimism,0.9890622496604919
688,"Focusing only on what is most needed, and has the most impact.",approval,0.8090739846229553
689,Everyone is vulnerable but never give up hope,caring,0.9132299423217773
690,To keep asking for help and assistance,gratitude,0.7515310049057007
691,To be flexible and be able to change to suit the services offered,neutral,0.9969934225082397
692,Pivot or become redundant.,neutral,0.979483962059021
693,That over all else it's important to keep groups together. We were lucky we could weather the cost.,joy,0.42437148094177246
694,"Keeping in constant contact with parishioners, shopping for the over 70's and technology update for equipment for use to have services & meetings online.",neutral,0.8234845399856567
695,A connected community is a resilient community.,neutral,0.9535136818885803
696,Never take anything for granted. Always be conservative with your finances.,caring,0.9804974794387817
697,That I don't need to be in an office to interact with our members,disapproval,0.8153358101844788
698,That we can widen our options to use digital technology in our service offering,approval,0.8777784109115601
699,Our ability to cope with the change required to operate in different ways,approval,0.7279720306396484
700,"To take one day at a time and not panic, we have an amazing community whom all pulled together and I felt extremely supported and confident which sounds strange, but I knew I could ask for help..",admiration,0.975362241268158
701,Vulnerable leadership brings people on the journey,neutral,0.664733350276947
702,technology,neutral,0.997418999671936
703,That we have all worked extremely well from home and in fact have found it quite efficient not having to travel in our region’s traffic everyday. We will now continue to work from home.,approval,0.9607576727867126
704,"How easily traditional structures can be dismantled in the face of a crisis to make way for more agile, flexible approaches.",approval,0.6003249287605286
705,That we can work from home and still communicate with the outside world.,approval,0.8550909161567688
706,Be Kind. NOTHING is certain. Back-up finances and emergency plans for ALL and ANY conceivable issue need to be given thought to.,neutral,0.5098330974578857
707,don't take things for granted,approval,0.8403306007385254
708,New ways to connect and communicate online,neutral,0.6804488897323608
709,"Be flexible, don't sweat the small stuff, set realistic expectations and don't beat yourself up if things don't work out how you plan. Be kind. Be tolerant.",caring,0.9928385615348816
710,Keep communication with our members so we do not lose anyone with the loss of regular contact.,approval,0.8153087496757507
711,I've studied and passed a course in the science of well-being through Yale University. Together with our team we've worked harder on a voluntary basis to make the changes that are needed,approval,0.9946616291999817
712,We can operate differently There will be consequences to our business if the Borders remain shut Sponsorship is drying up Cashflow is essential,neutral,0.9445766806602478
713,Adapting to each COVID level.,approval,0.9662379026412964
714,"Clear consistent instructions on the rules of getting through the lockdown from the Government were very helpful. Being able to filter out the conspiracies and crackpots on social media, replacing them with trusted experts like Siouxsie Wiles was really useful.",approval,0.9855120778083801
715,"that working & delivering services via a virtual space can be impactful and effective, that we can can build meaningful connection, culture and teams in cyber space",approval,0.9662976861000061
716,"We need not be very lax. we need strong leadership, legal knowledge in protecting our entity from fraud that other people creates. We need to clearly explain to the Ethnic communities that our organisation is registered as NZ legal entity, we are NZ citizen, we are govern by the NZ government and not their countries of origin. The government of NZ governed us citizens and protect us, not their countries of origin. The Ethnic communities should clearly understand their obligations to NZ. The Overseas workers are on different scale, we can help them to improved their living, or they can be part of the Traditional cultural presentation. Provide Unity.",caring,0.7293949723243713
717,Adapting our services to provide online services.,neutral,0.9210684895515442
718,Working differently with other teams- finding strength within our organisation.,approval,0.9872950911521912
719,"We can quickly adapt to every changing guidance and advice. You have to make decisions based on what you know at that time, waiting for Support Services MoH to interpret national guidance would not have assisted us to line up the right support and protocols to protect people, families and staff.",approval,0.7654344439506531
720,Sense of community is strong,neutral,0.46319788694381714
721,Build up reserves for a rainy day,caring,0.8516959547996521
722,There is the ability for government and large organisations to make fast decisions when they have to.,neutral,0.5300844311714172
723,How important the people network is. We used phone calls and FB messenger as well as weekly newsletters - both email and paper delivery to keep our members connected,approval,0.5535451769828796
724,Communication with staff and key stakeholders is essential.,approval,0.9428508281707764
725,soft skills are valuable always but especially at this time. People matter more than anything,approval,0.7849020957946777
726,"A crisis can bring people together to work for a common goal and the COVID-19 pandemic has resulted in a groundswell of support for 'buy local', which gives us a fundraising opportunity.",approval,0.9810342192649841
727,"That our team is adaptable, we can be based at home, that a skilled, professional team can meet the challenges, you need to plan ahead and prepare, you need to be able to quickly respond to changes in your environment",caring,0.8842214345932007
728,"kōtahitanga, no manaaki",neutral,0.8182011246681213
729,That working collaboratively works so well - often difficult in a competitive funding model (as previous to COVID),admiration,0.9577317833900452
730,That it’s okay for our staff/volunteers to take time out and not feel guilty about not being able to work to their normal capacity. What is happening is not their fault.,approval,0.978103518486023
731,Be agile and flexible,neutral,0.9924474954605103
732,Communities need to support sports clubs!,neutral,0.5826493501663208
733,How amazing our country has been dealing to COVID-19. How amazing we are at dealing with the dynamic environment and adjusting to keep ourselves vibrant and delivering great service. I really love my job and the imperfect but passionate people I work with at all levels of our sport's system and I will be sorry to be redundant in six months time or less.,admiration,0.9865396618843079
734,The importance of being able to respond quickly to a constantly changing environment with very diverse needs and having the flexibility and resources to do so.,caring,0.9077274203300476
735,managing disruption to the supply chain,neutral,0.9895360469818115
736,That we can work remotely.,neutral,0.9776082634925842
737,We need to do less better rather than stretching ourselves to thin.,realization,0.6930079460144043
738,"Good intent doesn't feed the people. In these times we need good people to stand up and step in - we need the resources to be in the hands of the people doing the mahi, not those talking about it or holding onto systems that don't work for everyone.",approval,0.7632180452346802
739,to slow down,neutral,0.9982268214225769
740,"The importance of clear, succinct communication",desire,0.9097700715065002
741,The effectiveness of phone consultations and working from home,neutral,0.9953739047050476
742,People value our in person meetings more than we realised. Working from home is very productive.,realization,0.9921567440032959
743,There is no certainty in the future. Planning should include worst case scenarios,disapproval,0.3510243892669678
744,Need to be flexible and focus on core activities,neutral,0.9878190755844116
745,The support we have received from parents and students for what we do.,approval,0.6088495850563049
746,That we can keep going,optimism,0.9753470420837402
747,"Resilience of grass roots community groups , their ability to read what is required and adapt accordingly . Inspiring growth of online activities to connect with vulnerable people .freedom from bureaucratic restraints for people to do whatever is required .",approval,0.48048967123031616
748,"That a lot of charities in NZ don't have any sort of preparedness for, or resilience to, systematic shock. Consolidation needs to happen sooner rather than later to streamline our sector and make more efficient use of what will be a smaller pool of financial resources in the near to mid term future. There will be an increased reliance on volunteers, which will coincide positively (in as much as it can be positive!) with higher unemployment. This means volunteer management will become just as important, and charities who can harness this properly will thrive in the coming environment.",approval,0.5141815543174744
749,"We all have to be prepared for something like this, if in fact it does happen again.",nervousness,0.7351495623588562
750,That the organisation need greater financial reserves,neutral,0.8593735098838806
751,"Practice good health procedures, enjoy whanau time and caring for our kaumatua",caring,0.9867270588874817
752,We need to be flexible and tech savvy. And we are.,neutral,0.9526647925376892
753,Our ability to adjust and respond quickly to the challenges presented by COVID-19,approval,0.7515157461166382
754,Nature Along with our community benefited from less travel and quieter lives where they all had time to connect. Maybe we could go back to no trading one day a week so family and friends can connect,approval,0.9585871696472168
