,Field,text,emotions,score
62,Can you tell us a short story about your experiences,"We have found that people want to connect with those who have had similar experiences. Through the stress of Covid-19 our society determined that we would still hold our community event, and it is now going ahead on our third attempt, having twice been postponed. These are the engagements that our community enjoys, and we are so grateful that this time we can bring people together. Being part of a community group can be stressful with all the wishes that people have, but we try to be open and transparent with what we are doing.",joy,0.9238777756690979
63,Can you tell us a short story about your experiences,We are a museum in Wairarapa - in fact visitor numbers to our region have increased since Covid onset and it has spurred our community to develop promotional opportunities to attract more visitors.,approval,0.9197326898574829
64,Can you tell us a short story about your experiences,"Increased workload during Covid for our two part time staff (but already high before it) as we wanted to meet needs of our community and that took some trial and error, in our new lockdown situation. Volunteers didn't pull through for us during lockdown which was frustrating - lots of work coordinating them but only to find no follow through at their end. Added to stress and was demoralizing. Workload stress took its toll later in year - perhaps a factor in one part time staff member resigning and the other experiencing anxiety around the work situation (now resolved). ",annoyance,0.5825076103210449
65,Can you tell us a short story about your experiences,"Overall, our people pulled together for our patients and their families, and for the good of the team. There was stress, however there was very good communication from management and concerns were responded to quickly and efficiently.",optimism,0.6248796582221985
66,Can you tell us a short story about your experiences,"It was stressful especially managing through the levels. It was hard on our whanau that had no tangihanga or kept their dead at home. Managing the Level 2 requirements was stressful on the committee. Making sure numbers were not exceeded, making sure we had hand sanitizer, visitor registration forms, disinfectant etc",disappointment,0.49867719411849976
67,Can you tell us a short story about your experiences,Stress was more prevalent for management with viability becoming a concern - personnel were relatively protected from the issues faced by management behind doors ,nervousness,0.5205539464950562
68,Can you tell us a short story about your experiences,Our organisation works to provide membership with education opportunities which were primarily face to face. There was reliance on conference for annual revenue however this had to be postponed. The Executive took the opportunity to minimise expenditure and take meetings into online environment. Due to the high workloads and stress some meetings had to be reduced in frequency but education scholarships were able to be maintained. The morale of the industry was raised through the exposure it received through COVID 19 and this went some way to alleviating the stress of those working in health.,neutral,0.560555636882782
69,Can you tell us a short story about your experiences,"""Where there's a will, there's a way"" used to be my motto, but no longer.............After 18 months with no or precarious income from the events sector, not to mention the satisfaction of making a difference in the community, our staff and volunteers and their families and dependents are stressed, ill, worn out. We have all but lost the motivation to carry on. As their (previously paid) coordinator, I personally have become too ill will autoimmune disease complications due to the stress of the pandemic and the financial ramifications to lead and inspire and encourage our volunteers, who in turn, being mostly retired and valued professional people, have lost a valuable community connection and reason to ""get up and go"". In their own words, it has all become too hard and is no fun anymore. Consequently, the whole community and beneficiaries who traditionally numbered 18-20,000 have been affected by the loss of a 50-year tradition that benefitted families and businesses.",disappointment,0.8270245790481567
70,Can you tell us a short story about your experiences, Our staff were incredibly resilient though the increase in workload and the transition to remote working may have had an effect on the team culture. I have recently joined the organisation as General Manager and the need to strengthen the team culture through shared projects is important for a cohesive approach. We launched a strategic partnerships pilot and this has enabled increased cross collaboration across the staff team and a more joined up approach to supporting organisations.,approval,0.9874117374420166
71,Can you tell us a short story about your experiences,Our volunteers were great. We made sure that they could felt able not to work at the museum if they wanted to stay home after lockdown when we partially re-opened. Almost all of them came back.,admiration,0.996044933795929
72,Can you tell us a short story about your experiences,Many employees have friends or family overseas and we see the news stories but no one really talks about it in a specific sense. I feel some employees have this on their minds.,neutral,0.984017550945282
73,Can you tell us a short story about your experiences,"We were eligible for the provision of care packs from MSD, and this was well received. We did not deliver on food parcels, as there were a number of local organisations who were distributing food packs. What we found with the care packs, is that the community thought this was a great idea as it lessened the burden of spending on these goods for our local community. We are grateful for the support and participation of the local volunteers. ",admiration,0.6505599021911621
74,Can you tell us a short story about your experiences,"Some volunteers, e.g., trustees run their own businesses. It has been hard for them to focus on pivoting the charity while also taking care of their own businesses and family impact. It is a hard juggling act as we know our services are needed. Also, funders are increasingly concentrating their funding on popular segments of the charitable sector. If a charity does not have the opportunity to promote itself and get in the news then it struggles to compete for funding. Feels like in time the small community-based charity in, for example, rural areas will be muscled out for funding altogether by the big players.",realization,0.6866959929466248
75,Can you tell us a short story about your experiences,Our service did not operate during lockdown. We stayed home and stayed safe.,neutral,0.5063628554344177
76,Can you tell us a short story about your experiences,This has through family harm and the whanau wellbeing as well as financial struggles ,neutral,0.9270257949829102
77,Can you tell us a short story about your experiences,"Our seniors are more anxious about their whanau and well-being scared of another lockdown. However, it has also made a lot more people realise the value in connecting to each other.",approval,0.9291353821754456
78,Can you tell us a short story about your experiences,"The funders need to look at the people they provide funding to. We had Māori organisations from Hamilton and Huntly providing care packs and food for our iwi, hapū, marae and whaanaunga. The very ones funded to do this mahi stayed home, stockpiled the hygiene packs and did little to support our people when they needed it. Tour Māori Hauora organisation practices nepotism and little care for our people. We had 2 brave ladies come into our rohe, one was whānau and the other was from another iwi. They did more for our people than our own iwi Hauora. Aroha atu for the negative whakaaro but it's frustrating when I observe kaupapa Māori organisations abuse their position of trust and privilege for their own profit and gain. The generosity of the 2 ladies who came to tautoko our iwi was amazing but sadly they have moved on because of jealousy from a tiny minority of the very people they helped out. ",anger,0.6269274353981018
79,Can you tell us a short story about your experiences,Organisations are still dealing with a rise in mental health issues due somewhat to Covid-19,neutral,0.4866221249103546
80,Can you tell us a short story about your experiences,"In our case we had taken in a new group of staff, mainly new grads, right before lockdown. The team building and knowledge development around our whakapapa and practice was probably lost in the time that people were working from home. That has impacted on the team dynamic and has taken some time to re build. ",realization,0.38209861516952515
81,Can you tell us a short story about your experiences,Early and mid-2020 my stress level was very high and I lost sleep about the future of our business as the failure of the business seems imminent. At that stage we ran between 100% to 60% down on revenue. The Government however eased this stress however it was temporary. My stress is impacted as all staff are whanau and we will all suffer if our business fails. Moving into 2021 was a very cautious time and our income again was 30% down on the previous summer. Winter 2021 we are 50% down and I pray that we survive to October in the hope that we can revive our business.,optimism,0.9214765429496765
82,Can you tell us a short story about your experiences,"All of the people who were homeless at lock down were housed during lock down. This, however, has not continued post lock down. The priority for government has been to build homes, however, homeless people can't afford houses so are still in the same situation they were in pre-lock down.",neutral,0.9396874904632568
83,Can you tell us a short story about your experiences,"As a 100% volunteer-run non-profit organisation, we felt the pinch in terms of time, finances & volunteer availability, lack of technical (online) skills, being unable to train volunteers within a short time & also being unable to support as many people as we wanted to - as we rushed to increase service offerings and to really be there for people. We worked hard to still keep going & be there for those who wanted to be supported by us - those who were feeling lonely, facing financial hardship, going through relationship issues, depression and anxiety during challenging times and also those who were struggling to find employment/ pay their bills. At the same time, we collaborated in new ways with various organisations to support people in different ways. Although times were challenging, these experiences gave us depth and fulfilment to grow and expand in many creative and innovative ways. ",approval,0.9628119468688965
84,Can you tell us a short story about your experiences,We implemented a wrap-around service to support all whanau in our community. Whatever was identified the need was met. No holds barred We operate under a multi structure it was natural for us to Manaaki all people no matter where they came from Kai was the centre of our structure ,approval,0.9797484278678894
85,Can you tell us a short story about your experiences,"The organization has been proactive to support staff throughout the varying alert levels and changes that have resulted from COVID. However, impacts on staff are still evident in the amount of sick leave taken and in a general perception that the staff team struggles with resilience and coping. It seems that there is a double burden of taking care of themselves/their whanau while remaining focused on taking care of clients and continuing to provide essential programming in the community.",caring,0.9002102017402649
86,Can you tell us a short story about your experiences,Nil,neutral,0.9799578785896301
87,Can you tell us a short story about your experiences,"I think that COVID-19 has brought our team closer together, in terms of being aware of the needs of team members and looking at different ways to be flexible and support each other. Working from a shared office space with other community groups has also been very beneficial, with many examples of the groups helping each other out.",approval,0.9698670506477356
88,Can you tell us a short story about your experiences,"Primarily the committee relies on money from grants that we apply for to pay for our expenses, such as electricity, rent, toy librarian wages, internet, cleaning products and renewal of toys. But in the past year due to the difficulties brought on by Covid 19 no grants were applied for by the previous committee. We also had no income from late March to August 2020 (2 months after level 2 ended), due to the lockdown and families restarting to use the toy library conservatively after the lockdown. The Wage Subsidy was applied for by the previous committee but our 1 employee works 6h per week therefore, not all the subsidy was used. The previous committee also did not apply for the Wage Subsidy Extension which we would have qualified for. This means that we now have very limited funds to work with until the next rounds of grants are approved and paid out from July onwards, if we are successful. In the meantime, we have been fundraising to generate some income and being financially conservative. We only have reserves to last another month. However, repaying the unused portion of the Wage Subsidy we could have kept if the Extension had been applied is going to burden us financially for the next 12 months. This is causing a lot of stress for the current committee as we do not want to close after 18 years of service for the community and all the work that even closing would entail.",sadness,0.4580160975456238
89,Can you tell us a short story about your experiences,We have had an increase in those seeking counselling since levels have reduced. For our community it was interesting there seemed to be a collective we have been there done that and its over when levels were relaxed and then Auckland went into lock down our community almost did a collective gasp and were over the top vigilant and were reluctant to move about the community as they had been. I think it wasn't until that moment that the realisation hit that this was by no way over.,realization,0.9959781169891357
90,Can you tell us a short story about your experiences,"Wellbeing is our biggest issue for our organisation. Emotions and stress levels are at an all-time high, staff are irrational, people are leaving, staff are blaming each other and the want to go back into lockdown is incredibly high. The impacts of being controlled by the fear of what COVID-19 brings has been huge and we are yet to see the worst of it. We have clinical staff that are acting out, and they have the training behind them. If they cannot regulate and self-reason, then what does that mean for the rest of the organisation.",disappointment,0.8257846832275391
91,Can you tell us a short story about your experiences,I think we should promote the urgently needed herd immunity by better strategic massive COVID vaccination ,approval,0.9843983054161072
92,Can you tell us a short story about your experiences,We have been very fortunate to have received a substantial Jobs for Nature grant that will fund our organisation for the next 5 years,gratitude,0.2526001036167145
93,Can you tell us a short story about your experiences,We're doing fine! ,approval,0.7765688896179199
94,Can you tell us a short story about your experiences,Pressure on so many of our seniors who lack the skills and are concerned about online activity such as banking,caring,0.9835648536682129
95,Can you tell us a short story about your experiences,"After lockdown, some of our volunteers chose not to continue on the front of house roster. This made it harder for the remaining volunteers. We also had a backlog of work which seemed daunting after lockdown but we have worked through it steadily and are getting good feedback from the community which cheers us all up.",approval,0.3100500702857971
96,Can you tell us a short story about your experiences,"The effect on the elderly volunteers (as vulnerable people) threatened the continuation of our service. The contrast with paid work where one is paid by the hour to volunteer work - where one may receive a $20 gift for the year - is huge. It would be great to offer volunteers petrol or supermarket vouchers. Because we cannot, essentially volunteering is costing people in time and travel expenses. This makes the sector difficult to recruit young volunteers for, and so hard to get emergent leadership. Would be good to see a koha scheme to encourage the out of work to volunteer and build their skills.",disapproval,0.5865253210067749
97,Can you tell us a short story about your experiences,"Our festival had to be cancelled after a launch in early March 2020. We scrambled and created an online bubble festival that got an audience of 2,600 compared to 16,000 the previous year. The programme we rolled over to 2021 and with the help of MBIE Domestic Event Fund we were able to put on a festival in 2021. That funding we used mainly to try and get visitors from outside the region to help our festival partners that lost a lot of income due to borders closing.",disappointment,0.8235412836074829
98,Can you tell us a short story about your experiences,"Working alone as a Manager I have noticed more community emotional need from organisation leaders and those that work autonomously are overworked, underpaid and concerned for their future. Reassurance to others as been a new factor I have had to take into account more regularly. Feeling unsettled as to whether there will be funding does tend to make you feel like there may be a time to consider more options. The pressure of people turning to you for help will certainly increase and the demand for volunteers increases but we are losing the older generation we have relied on for years. That concerns me.",realization,0.525377094745636
99,Can you tell us a short story about your experiences,It was hard to get volunteers motivated after the lockdowns to attend meetings and project work....took some time to build that up again and it is still a bit of an issue. Also getting tradespeople and materials for projects that we had to put on hold during the lockdowns was difficult and this is ongoing. Weirdly it was nice for our busy volunteers to have a bit of break during lockdown :),disappointment,0.8148694038391113
100,Can you tell us a short story about your experiences,I'm concerned about how fatigued our sector is and the increasing reality of burn out as they try and support a struggling community.,caring,0.9919163584709167
101,Can you tell us a short story about your experiences,"The importance of staff wellbeing and ensure that staff look after themselves and their whanau is less negotiable, it has become a priority. ",caring,0.7557125687599182
102,Can you tell us a short story about your experiences,Within the Ngāruawāhia community during COVID there was a lot of food distribution for Māori whanau - Tu Tangata has an increase in Pakeha families accessing food parcels and general support.,approval,0.8246576189994812
103,Can you tell us a short story about your experiences,"My life has never been busier since we went into Covid-19, Level 4. Initially it was to prepare individual H & S plans for contractors in preparation for Level 3 just to maintain the existing programme. Since then, the pace has remained elevated I feel like I'm constantly sprinting when I'm only meant to be jogging. All of the opportunity for conservation post Level 4 is so positive, but it is also exhausting and not really sustainable. ",disappointment,0.7374454140663147
104,Can you tell us a short story about your experiences,"Initially, the staff were very stressed by the lockdown but once we became more proficient in the use of digital technology, we became more relaxed and able to use it effectively. We were also hugely supported by the Govt wage subsidy - this took an enormous amount of pressure off us. Ironically, the whole experience culminated in the staff coming together to be more supportive and united.",realization,0.4940953254699707
105,Can you tell us a short story about your experiences,We have a few older staff members who were a bit more anxious about their health and wellbeing. We needed to be flexible in having them stay at home through the different Levels. Our sick leave rate has increased substantially as people now stay home at the slightest inkling of sickness approaching.,approval,0.6360096335411072
106,Can you tell us a short story about your experiences,The most profound impacts for our whanau during COVID 19 was when the way in which WINZ operated in the absence of the rigid rules that allowed whanau immediate access to support when they needed help. The other profound impact was the way in which the NGO sector collaborated and worked effectively together. It would be great to have these aspects continue to meet the needs of whanau. ,admiration,0.6466213464736938
107,Can you tell us a short story about your experiences,We kept in touch remotely & came through it well,approval,0.8687775731086731
108,Can you tell us a short story about your experiences,"As I am 70 years+ I found I needed help from others when lock down hit. A ding to my pride but realistic too because although I value my independence, I have been very fortunate health wise and age will continue to bring challenges. After the earthquakes we were told it would take 50 years to get back to normal and I realized I would not be here. Covid told me I value and enjoy my own space but I also need community. Some of our staff/volunteers struggled without face-to-face contact and were ready to break rules just to be with people again. Some volunteers were extremely busy in their employment and faced discrimination and grumpy people but they had no time to receive support. Internet access was difficult when you had parents working online from home and children zooming in for lessons.",realization,0.8865065574645996
109,Can you tell us a short story about your experiences,The workload has increased and valuable volunteers have to be looked after so stress levels are controlled,neutral,0.720589816570282
110,Can you tell us a short story about your experiences,"Staff turnover has increased as staff look at options that are more family friendly - work closer to their home, shorter hours, contracting that allows more flexibility.",approval,0.9816978573799133
111,Can you tell us a short story about your experiences,"Our clients are mainly elderly and unable to access transport. We offer a safe reliable service to the supermarket at an affordable price. During the past year mainly of the clients have felt isolated and afraid to venture out because of their fears around catching Covid 19. When we were able to return to normal service, some were still reluctant to go out but also felt like a burden to their families, friends and neighbours because they had to rely on them to fill their needs.",neutral,0.7051784992218018
112,Can you tell us a short story about your experiences,"Staff work from home 2 days per week and 3 days in the office. Additional pressure of financial risk to organisation has increased stress levels of staff. Being a smaller team morale has remained pretty good, making sure we celebrate small successes. ",joy,0.3683047294616699
113,Can you tell us a short story about your experiences,"The board was in good frame of mind, relaxed and comfortable. Zoom meetings gave us good connectivity. Creative people wanted to share their work.",admiration,0.765433669090271
114,Can you tell us a short story about your experiences,Members are afraid to come to the meeting at the early stage of covid 19.Now attending with mask and other guidelines.,fear,0.9560638070106506
115,Can you tell us a short story about your experiences,"We lost $440k last year - we were very transparent with staff. The vast majority of our staff were very appreciative of it and regularly commented on how much the valued all the effort that was being done and the fact that we didn't make redundancies or make staff take pay cuts. We did have a couple individuals that seemed to have developed an entitled attitude in this time and expected salary increases, resisted picking up extra work to help out. This caused major issues as they became quite vocal. They have left the organisation and the culture has bounced back, with remaining staff telling us how uncomfortable they felt and that when they tried to say they felt very supportive, they were then criticised or ostracised by this small group. I've spoken to a few other CEOs who have said that they had a similar experience. Vast majority of staff were amazing and doing what was needed to get through. But a small number who didn't seem to have empathy and developed an entitled attitude.",admiration,0.8298001885414124
116,Can you tell us a short story about your experiences,Organizational cuts mean that everyone has more workload expected of them but no extra support or training. Makes it all feel a bit overwhelming and like you’re not valued as no one is about helping each other out anymore,disappointment,0.9401184320449829
117,Can you tell us a short story about your experiences,"Our organisation has been ok, we do however understand the pressure put on the sector we support and the staff working in the sector.",approval,0.9008356928825378
118,Can you tell us a short story about your experiences,"As we deal with animals as well as humans, during the lockdown only a few were able to be on site. This meant no breaks for them & constant stress especially during the winter months",neutral,0.9541910290718079
119,Can you tell us a short story about your experiences,"Covid 19 lockdowns were beneficial to the environment. Fish was plentiful, and with no vehicle sounds birds and other sounds of nature could be heard and enjoyed. Keeping in touch by phone with whanau in other places was great for peace of mind, but sitting at zoom meetings for hours on end was bad for my physical wellbeing as I was sitting at my desk for long periods of time, forgetting to take a break. ",approval,0.8333722352981567
120,Can you tell us a short story about your experiences,Some of our committee members have read a lot of information on social media that has been somewhat distressing. ,disappointment,0.9551720023155212
121,Can you tell us a short story about your experiences,"Having to stop intensive 10-day residential courses partway through, to meet government lockdown requirement, is distressing to the students and all the volunteers serving them. ",disappointment,0.989615797996521
122,Can you tell us a short story about your experiences,As a very small volunteer organisation there has been a big impact at the leadership/governance level where more than half of the trustees/leaders have been emotionally and mentally affected and distressed. They have not returned to previous capacity.,disappointment,0.3605828881263733
123,Can you tell us a short story about your experiences,"Two very strong themes came out during Covid 1 in our community. 1) Many dog owners do not control their dogs. They have them off lead, and their idea of taking the dog for a walk is to take it for a shit on the footpath. Some dog owners do not stop their dogs barking all day. Wellington City Council MUST prosecute dog owners with dogs off lead or alternatively provide much larger off-lead romping areas for dogs. Dogs and their owners are out of control and this is a national issue, not a local one. 2) There are limited places to walk recreationally in our community. (Council are addressing this). As we are a small green community, lots of strangers came walking in our streets which created anxiety for some, including the dog owners whose dogs growled and barked at them. We know our locals and have a culture of questioning strangers. There were so many people walking it got congested. With the new track due to open this year, the problem will be that the dog owners will take over and the recreational walk will become fouled with dog faeces. In UK, they have banned dogs in some public parks due to the health issues caused by dog faeces. I think the time has come for Council to reconsider dogs as pets, especially in cities where the sections are now very small. ",neutral,0.8134035468101501
124,Can you tell us a short story about your experiences,Libraries all got hit from the lockdown and ability to know how to continue giving service. One of our library’s downsides compared to other libraries was having a digital foot print so parents could organise toys to hire for that time. ,neutral,0.5922465920448303
125,Can you tell us a short story about your experiences,"Creating a start-up during that pandemic was the craziest thing to do, everyone told me. As a solo parent and having to go back on the benefit seems like a very high risk that was bound to fail. It has been very stressful, and a rollercoaster ride, where I would often find myself looking at returning to a 9-5 job. However, we turn 1 in three weeks, and with all the craziness, leg work, knocking on doors and getting rejected, not getting paid - it's all been with it and I would not change a thing at all. The pandemic has made me look at things from another lens and take risks that I would probably not have, because it’s all about the people, or in my case the children. ",approval,0.4658541679382324
126,Can you tell us a short story about your experiences,"I feel it’s been tougher as a manager as the emotional support needed for staff has been greater. Staff have needed more from their manager, as things have been more up and down in their personal lives. We've needed to deal with team members with different ideas of what's okay risk wise, so there's been a need for lots more conversations about workplace behaviour. This has gone well, but its draining. ",disappointment,0.5035328269004822
127,Can you tell us a short story about your experiences,Really has not affected us,neutral,0.7665972113609314
128,Can you tell us a short story about your experiences,"I didn't seem to impact on our volunteers. They can still sew for us at home, in their own time when it suits them. In that way it gave them something to do and the knowledge that they were still about to help others.",neutral,0.9799163341522217
129,Can you tell us a short story about your experiences,Board members and volunteers leaving our town due to losing work in a tourist town with no new job opportunities on the horizon. Those board members & volunteers who remain in town are living on less income and often struggling to make ends meet.,disappointment,0.8533174395561218
130,Can you tell us a short story about your experiences,Many of our members were slow to re-join our programmes after lock downs because of anxiety,approval,0.39645639061927795
131,Can you tell us a short story about your experiences,It was hard not being able to organise events for our members and to find out face to face how they were coping. It was also hard to raise funds especially as fundraising sometimes relied on contact with the general public,disappointment,0.9606029987335205
132,Can you tell us a short story about your experiences,"I think our volunteer community has come back stronger than ever and determined to meet the goals our board sets (in consultation with them of course). We are self-funding, 100% volunteer and working for the community. ",admiration,0.7059272527694702
133,Can you tell us a short story about your experiences,"It is stressful booking meetings that require plane travel and accommodation, with the worry of passing through e.g., Auckland/airport/hotels at times of covid risk. Also, arrangements being cancelled owing to covid and the stress of retrieving precious funds via refunds, deposits etc, as well as the time it takes.",nervousness,0.7118852138519287
134,Can you tell us a short story about your experiences,Volunteers look after the museum visitors during the weekly opening afternoon. For the volunteers this is an important time and seen as providing real value for visitors to the museum. The honorary curator takes the responsibility very seriously and makes a great contribution to the work of the museum. ,admiration,0.9942507743835449
135,Can you tell us a short story about your experiences,"As we are dealing with the elderly and disabled, some of them, were reluctant to start associating with others at close proximity and preferred to stay at home. This is now not as obvious.",neutral,0.7364327311515808
136,Can you tell us a short story about your experiences,Stressful but that covid,neutral,0.6169218420982361
137,Can you tell us a short story about your experiences,"We implemented a 3-stage strategy as soon as we went into lockdown to help us focus. Strategy 1, which was very short term, was about member viability and looking at ways we could help them reduce costs. Strategy 2 was not so immediate and was about keeping members operating so that they could be ready for the recovery. Strategy 3 was longer term and about how the industry could be used to kickstart the economy. The sorts of support we provided changed as we worked through the strategies - from being there, supportive and encouraging (soft skills stuff), to more business oriented and factual. ",neutral,0.7727265357971191
138,Can you tell us a short story about your experiences,"It has been hard trying to improve our programmes as you would in the normal run of things. So, a programme we were in the process of developing has stood still which can jeopardise its viability. The reason it has stood still is that we have had to devote voluntary time to other issues that originated with Covid. E.g., it took months to get a response from MSD about subsidising a potential administrators wage. By the time permission came though, they had decided to go somewhere else. That was a waste of our time, HR, consultants’ expenses etc.",realization,0.504660964012146
139,Can you tell us a short story about your experiences,"A lot of work was put in to encourage members to attend meetings, but numbers were down.",realization,0.5319912433624268
140,Can you tell us a short story about your experiences,We need to make it easier to have government be a part of the story in our communities financially ONLY ,approval,0.4616768956184387
141,Can you tell us a short story about your experiences,"Housing, mental health needs have increased and organisations are struggling to provide the support needed - lack of funding, staff. ",sadness,0.6710496544837952
142,Can you tell us a short story about your experiences,Nil,neutral,0.9799578785896301
143,Can you tell us a short story about your experiences,Management self sufficient,neutral,0.9609827995300293
144,Can you tell us a short story about your experiences,Staff are stressed and burning out. Loss of funding means loss of paid hours so more expected of them for less financial incentive. Burnout will be a result in the near future. ,disappointment,0.7040831446647644
145,Can you tell us a short story about your experiences,The stress had been horrific this past 10 weeks. I cry often. The people I serve are in crisis. I am struggling not to bring work home. I am worried about suicide and other really serious consequences for the disabled people I serve,sadness,0.6292077302932739
146,Can you tell us a short story about your experiences,Working with elderly they were slow to restart classes and were quite nervous to come out of their homes.,fear,0.6563464403152466
147,Can you tell us a short story about your experiences,Manage Covid extremely well,neutral,0.5626413822174072
148,Can you tell us a short story about your experiences,"I am proud of our iwi for closing our borders to protect our vulnerable people. I am also proud of the way we set up Hapū Response Teams to provide for all residents inside our boundaries, including non-Māori people we had no relationships with before Covid.",pride,0.9173300266265869
149,Can you tell us a short story about your experiences,During the pandemic many local found our reserve as a place for wellbeing and recreation. Many are inspired by our efforts and find it a place to be proud of.,pride,0.9846333265304565
150,Can you tell us a short story about your experiences,The restoring of connections once the pandemic lockdown had ended. Listening to their problems and putting ours down a bit in the mean time,approval,0.8486155271530151
151,Can you tell us a short story about your experiences,"We made a priority of staff wellbeing. This has been of great benefit on our return. Similarly with students, while learning and completing assessments were important, making sure students were okay took priority.",admiration,0.7170642018318176
152,Can you tell us a short story about your experiences,"We continued to operate the business remotely, we also picked up delivering essential items to our communities, so the workload on many of the able-bodied staff was huge. There was a very tired workforce on returning to work. The efforts continued long after our return.",neutral,0.9457233548164368
153,Can you tell us a short story about your experiences,We had most of our IT in the cloud before Covid struck. This meant we could keep systems going. We implemented MS Teams for board meetings.,neutral,0.9811280965805054
154,Can you tell us a short story about your experiences,We are trying our best to be available ,optimism,0.48255079984664917
155,Can you tell us a short story about your experiences,The nature of our Trust is one that really Covid 19 has had little effect on apart from shrinking the donation base and raising the cost of inputs,neutral,0.9195642471313477
156,Can you tell us a short story about your experiences,Our team are still concerned about the impact of covid-19 potentially re-emerging in our community which would result in us stopping our services to families. This is something we consider every day if there is another lockdown. ,caring,0.973251461982727
157,Can you tell us a short story about your experiences,When COVID appeared in NZ and started getting a hold one of the staff reported that their partner had contracted COVID. This made us sit up and take seriously what was happening in the country. We dodged a bullet and kept COVID out. This was through a team of dedicated caring staff.,nervousness,0.6358906626701355
158,Can you tell us a short story about your experiences,"No support from governance board during the 2-month lockdown in 2020. No management support either and board did not fill the gap. No trust now personally in the board. We since have a new manager (as previous left), who is trying to sort out all the issues that arose.",disappointment,0.9383842349052429
159,Can you tell us a short story about your experiences,"The administrative roles have increased and with a very small pool of qualified volunteers on our Committee, we feel ""understaffed"". We are working with Business Mentors currently to identify the strengths we have among our current Committee and the gaps and how to attract suitable people to our volunteer base.",confusion,0.4689847230911255
160,Can you tell us a short story about your experiences,Our church family has become strengthened through the experience - a lot more understanding of each other and appreciate for what the volunteers and paid staff do.,admiration,0.9768084287643433
161,Can you tell us a short story about your experiences,"Fear of job loss, fear of losing the work that has been done to create a community resource. ",fear,0.9895574450492859
162,Can you tell us a short story about your experiences,"We found that during the pandemic and the and changing levels of lockdown restrictions where we had to work from home, created a disconnect of our strong team approach. Not just work-related issues, but sharing stories of our family and home life with our colleagues. Working from home has its advantages in that we can still continue to plan and develop work plans and programmes, but working in isolation from each other was not beneficial to our strong and cohesive team.",realization,0.9626815915107727
163,Can you tell us a short story about your experiences,"It was difficult to be isolated from the community initially however, because of the isolation we have had the time to implement better communication platforms and processes with our members",realization,0.9511190056800842
164,Can you tell us a short story about your experiences,During Covid lockdown my house which had been broken into previously with some frequency was broken into relentlessly for the whole of lockdown. It got very intense during this time period when a lot of people were not working and were instead at home. And I couldn’t take it anymore and sold my house in the Mt and moved towns. This was as much a factor in closing down the charitable trust as lack of funding was. ,neutral,0.4967769980430603
165,Can you tell us a short story about your experiences,"Staff have connections with family and friends overseas. One staff member lost an Uncle to covid in the UK, for example. We are all reflecting about how NZ has managed so well, and community organisations now feel more valued. But there is huge discrepancy in funding - the smaller organisations are being left behind, in parallel to wider society.",admiration,0.4444229304790497
166,Can you tell us a short story about your experiences,Everyone has burnout.,sadness,0.939751148223877
167,Can you tell us a short story about your experiences,Our volunteers enjoyed the opportunity to be at the forefront of helping out our vulnerable members and building the organisation at a time when we had no paid staff member,joy,0.9814643263816833
168,Can you tell us a short story about your experiences,"As our little team was able to work from home, the pandemic had little practical effect, and as for me personally, it enabled me to relocate to stay with a dying family member for the last weeks of her life so Covid had little impact in comparison.",neutral,0.8999752402305603
169,Can you tell us a short story about your experiences,One staff member had to reduce work hours due to anxiety,nervousness,0.884915828704834
170,Can you tell us a short story about your experiences,Supporting a colleague who's elderly parents live in Brazil and they were not able to visit at all due to being on a work visa therefore may not be allowed back into NZ,neutral,0.9833288192749023
171,Can you tell us a short story about your experiences,"Most of us have longer term impacts due to global family members not being in safe countries, there is a constant 'edge' for people being unsure about what might happen next and worry for their families",approval,0.7976556420326233
172,Can you tell us a short story about your experiences,"The worst story was of a woman who, without the support of the friends they had made and would usually see daily at our space attempted suicide twice within a short time span during level 4 lockdown. The best impact was witnessing the level of care shown by others who reached out to each other however they could as they were able. I was very grateful for the $5,000 grant from our government that helped us to reach out to the community by delivering them materials to create with along with comfort and encouragement",gratitude,0.8392214775085449
173,Can you tell us a short story about your experiences,"Some staff seem completely unfazed, while others are, or were, in a continual state of tension and stress through 2020, and we’ve just had to adapt to each other’s perspectives and ways of managing stress. ",realization,0.989965558052063
174,Can you tell us a short story about your experiences,"Last year one of our organisation members was doing her postgrad research. For several months, they were unavailable to the branch as they were swamped with work on the frontline and when they had a spare moment, they were writing their thesis. The secretary took on the chair's duties. Our treasurer's mother died during lockdown, then her teenage daughter gave birth, then their father died - all during the lockdown. Our funding officer is a designer who switched from clothes to making masks which they sold to corporates and gave away to community organisations. Our comms officer is expecting a surprise baby.",neutral,0.4412326216697693
175,Can you tell us a short story about your experiences,"People are weary and uncertainty of COVID; stress levels are up, and people are on edge. ",fear,0.8461989760398865
176,Can you tell us a short story about your experiences,Delighted that we were able to support our staff and continue to deliver our mission through the COVID19 lockdown periods. The flexibility and emotional support we provided to each other was excellent. Quick decision making and sound judgements made clearly to staff helped us enormously.,admiration,0.9206221699714661
177,Can you tell us a short story about your experiences,Lockdown required a much higher level of communication with audience members who responded with support through donating the price of cancelled concert tickets. This also helped generate a higher level of support from core regular audience members.,approval,0.981913149356842
178,Can you tell us a short story about your experiences,The pandemic forced a number of businesses to rethink their approach to delivering services and the way their staff worked. I have seen a number of examples where there was progress initially being made of restructuring to enable these things and then this fell away as businesses regained a sense of normal ,realization,0.9843034744262695
